1	aarre	hyvä
1	aarre	jonkinlainen
1	aarre	jonkinlainen,historiallinen
1	aarre	kaikenlainen
1	aarre	läntinen
1	aarre	merkittävä
2	aarre	muinainen
1	aarre	oikea
1	aarre	punainen
1	aarre	pyhä
1	aarre	risti#retki#aikainen
1	aarre	saavuttamaton
1	aarre	salainen
1	aarre	tuntematon
1	aarre	tärkeä
1	aarre	voimakas
1	aarreaitta	jonkinlainen
1	aasi	nuori
1	aasi	pieni
2	aasi	pikku
1	aasi	tyhmä
1	aasi	värinen
2	aatami	uusi
1	aate	antisemitistinen
1	aate	eri,poliittinen
1	aate	erilainen
1	aate	jalo
1	aate	kaltainen
1	aate	kansallinen
1	aate	keskeinen
3	aate	kommunistinen
1	aate	korkea
1	aate	liberaali
1	aate	lähin,poliittinen
1	aate	mahdollinen
1	aate	merkittävä
1	aate	mukainen
1	aate	oranssi
16	aate	poliittinen
3	aate	punainen
1	aate	ruotsalainen
1	aate	samankaltainen
1	aate	seuraava
3	aate	sosialistinen
1	aate	suomalaiskansallinen
1	aate	suuri,eurooppalainen,poliittinen
1	aate	tyypillinen
1	aate	tärkeä
1	aate	uskonnollinen
5	aate	uusi
1	aate	vakava
1	aate	valkoinen
1	aate	vallankumouksellinen
1	aate	vasemmistolainen
1	aate	vastakkainen
1	aate	viimeinen
1	aate	virallinen
1	aate	väärä
1	aate	yhteinen
1	aate	yleinen
3	aateli	alempi
1	aateli	entinen
1	aateli	katolinen,puolalainen
1	aateli	koti#mainen,alempi
2	aateli	kristillinen
1	aateli	musta
1	aateli	paikallinen
2	aateli	puolalainen
1	aateli	saksalainen
1	aateli	suomalainen
1	aateli	vapaamielinen
1	aateli	venäläinen
1	aateli	ylin
2	aatelinen	belgialainen
5	aatelinen	brittiläinen
1	aatelinen	entinen
1	aatelinen	espanjalainen
1	aatelinen	hyväosainen
3	aatelinen	kapinallinen
1	aatelinen	korkea
1	aatelinen	korkea-arvoinen
1	aatelinen	merkittävä
1	aatelinen	mies#puolinen
2	aatelinen	paikallinen
2	aatelinen	protestanttinen
1	aatelinen	puolalainen
2	aatelinen	ranskalainen
2	aatelinen	rikas
1	aatelinen	roomalainen
1	aatelinen	ruotsalainen
1	aatelinen	ruotsinkielinen
7	aatelinen	saksalainen
22	aatelinen	suomalainen
1	aatelinen	tavallinen
1	aatelinen	unkarilainen
2	aatelinen	usea
1	aatelinen	uskollinen
1	aatelinen	vaikutusvaltainen
